hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference
6f41325280310460f6561cc9cd3cf894,IDBI,Press Release,04052024142854,https://nsearchives.nseindia.com/corporate/IDBI_04052024142854_SE_PressRelease_March2024.PDF,IDBI Bank Limited,INE008A01015,2024-05-04 14:28:54,2024-05-04 14:28:54,,Banks,,"IDBI Bank Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""IDBI Bank Limited - Financial Results for Q4 & FY 2024"".",,,,04-May-2024 14:28:59,00:00:05
707f3467a5ad298a001314438c07799c,HOMEFIRST,Alteration Of Capital and Fund Raising-XBRL,04052024142900,https://nsearchives.nseindia.com/corporate/xbrl/HOMEFIRST_04052024142900_ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1115365_04052024022859_WEB.xml,Home First Finance Company India Limited,INE481N01025,2024-05-04 14:29:00,2024-05-04 14:29:00,,,,Home First Finance Company India Limited has informed the Exchange regarding Allotment of Securities,,,,04-May-2024 14:29:07,00:00:07
c8e7f392b83feee1ed2b6b0dcd09ca67,BANSWRAS,Board Meeting Intimation,04052024143734,https://nsearchives.nseindia.com/corporate/xbrl/BANSWRAS_04052024143734_PRIOR_INTIMATION_23432_1115368_04052024023734_WEB.xml,Banswara Syntex Limited,INE629D01012,2024-05-04 14:37:34,2024-05-04 14:37:34,,Textiles - Synthetic,,BANSWARA SYNTEX LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 14:37:39,00:00:05
0a37782c9d72523d822297acc42443b0,APOLLOHOSP,Analysts/Institutional Investor Meet/Con. Call Updates,04052024144441,https://nsearchives.nseindia.com/corporate/APOLLOHOSP_04052024144441_transcript_AHL_1.pdf,Apollo Hospitals Enterprise Limited,INE437A01016,2024-05-04 14:44:41,2024-05-04 14:44:41,,Miscellaneous,,Apollo Hospitals Enterprise Limited has informed the Exchange about Transcript,,,,04-May-2024 14:44:47,00:00:06
2777bfe8e30077c4b9767296894a4b57,IDBI,Statement of deviation(s) or variation(s) under Reg. 32,04052024144635,https://nsearchives.nseindia.com/corporate/IDBI_04052024144635_SE_StatementOfDeviation_March2024.PDF,IDBI Bank Limited,INE008A01015,2024-05-04 14:46:35,2024-05-04 14:46:35,,Banks,,IDBI Bank Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,,,,04-May-2024 14:46:40,00:00:05
4523b1dcf9a6920d1b6759ba841da698,CARBORUNIV,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024144709,https://nsearchives.nseindia.com/corporate/xbrl/CARBORUNIV_04052024144709_CIM_23433_1115371_04052024024708_WEB.xml,Carborundum Universal Limited,INE120A01026,2024-05-04 14:47:09,2024-05-04 14:47:09,,Abrasives,,CARBORUNDUM UNIVERSAL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 14:47:15,00:00:06
9aa45def2c286c7564b0ba41de510ba4,WHIRLPOOL,Loss of Share Certificates,04052024145205,https://nsearchives.nseindia.com/corporate/WHIRLPOOL_04052024145205_StopTransfer030524signed.pdf,Whirlpool of India Limited,INE716A01013,2024-05-04 14:52:05,2024-05-04 14:52:05,,Consumer Durables,,Whirlpool of India Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 14:52:10,00:00:05
adaf15802947d27ba2a2fa5258595ff1,WHIRLPOOL,Loss/Duplicate-Share Certificate-XBRL,04052024145335,https://nsearchives.nseindia.com/corporate/xbrl/WHIRLPOOL_04052024145335_LOSS_OF_SHARE_1115380_04052024025334_WEB.xml,Whirlpool of India Limited,INE716A01013,2024-05-04 14:53:35,2024-05-04 14:53:35,,Consumer Durables,,Whirlpool of India Limited has informed the Exchange about Loss of share certificates,,,,04-May-2024 14:53:40,00:00:05
8121e9c01761f07a339dbed08145db27,CRAFTSMAN,Acquisition,04052024145404,https://nsearchives.nseindia.com/corporate/CRAFTSMAN_04052024145404_SEintimation.pdf,Craftsman Automation Limited,INE00LO01017,2024-05-04 14:54:04,2024-05-04 14:54:04,,,,Craftsman Automation Limited has informed the Exchange about Acquisition,,,,04-May-2024 14:54:10,00:00:06
2f22b422ed0c2b5c257e47a4f20e5647,CRAFTSMAN,Acquisition-XBRL,04052024145535,https://nsearchives.nseindia.com/corporate/xbrl/CRAFTSMAN_04052024145535_REG30_Restructuring_1115381_04052024025534_WEB.xml,Craftsman Automation Limited,INE00LO01017,2024-05-04 14:55:35,2024-05-04 14:55:35,,,,CRAFTSMAN AUTOMATION LIMITED has informed the Exchange regarding Acquisition,,,,04-May-2024 14:55:39,00:00:04
5a3a7e6ff598ea5219adfb9558ecdd32,KABRAEXTRU,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024145606,https://nsearchives.nseindia.com/corporate/xbrl/KABRAEXTRU_04052024145606_CIM_23434_1115383_04052024025605_WEB.xml,Kabra Extrusion Technik Limited,INE900B01011,2024-05-04 14:56:06,2024-05-04 14:56:06,,Engineering,,KABRA EXTRUSION TECHNIK LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 14:56:12,00:00:06
15a4acfc725b3bdbeab1db78e95c7a82,VIVIMEDLAB,Address Change,04052024145853,https://nsearchives.nseindia.com/corporate/VIVIMEDLAB_04052024145853_ChangeofCorporateOffice.pdf,Vivimed Labs Limited,INE526G01013,2024-05-04 14:58:53,2024-05-04 14:58:53,,Chemicals - Speciality,,Vivimed Labs Limited has informed the Exchange regarding change in Corporate Office of the company.,,,,04-May-2024 14:58:57,00:00:04
359fad8fc903fa88877f0478e4ed3ee7,BRITANNIA,Copy of Newspaper Publication,04052024150059,https://nsearchives.nseindia.com/corporate/BRITANNIA_04052024150059_Intimationfornewspaperadverstisement_signed.pdf,Britannia Industries Limited,INE216A01014,2024-05-04 15:00:59,2024-05-04 15:00:59,,Food And Food Processing,,Britannia Industries Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:01:05,00:00:06
fcfb20e807d2c12ec83a2b3ab437a500,EQUITASBNK,Updates,04052024150209,https://nsearchives.nseindia.com/corporate/EQUITASBNK_04052024150210_GSTletter.pdf,Equitas Small Finance Bank Limited,INE063P01018,2024-05-04 15:02:09,2024-05-04 15:02:09,,,,"Equitas Small Finance Bank Limited has informed the Exchange regarding 'Order on Scrutiny case Under Section 61 of Chhattisgarh GST Act, 2017 read with Section 73(9) of CGST Act, 2017 from the Deputy Commissioner State Tax, Raipur 3, Chhattisgarh'.",,,,04-May-2024 15:02:14,00:00:05
9d6d08d5e07009f5f8e248637a101c3c,KRITINUT,Outcome of Board Meeting-XBRL,04052024150212,https://nsearchives.nseindia.com/corporate/xbrl/KRITINUT_04052024150212_OUTCOME_1115388_04052024030211_WEB.xml,Kriti Nutrients Limited,INE798K01010,2024-05-04 15:02:12,2024-05-04 15:02:12,,,,KRITI NUTRIENTS LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 03-May-2024 for Dividend,,,,04-May-2024 15:02:23,00:00:11
396d0a9b8ef6b096e2175fb795cc1763,CRAFTSMAN,Press Release,04052024150253,https://nsearchives.nseindia.com/corporate/CRAFTSMAN_04052024150253_SEintimation.pdf,Craftsman Automation Limited,INE00LO01017,2024-05-04 15:02:53,2024-05-04 15:02:53,,,,"Craftsman Automation Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""Craftsman Automation Limited completes acquisition of DR Axion India Private Limited "".",,,,04-May-2024 15:02:59,00:00:06
752a9bbae406ce11f504e58ba6bee7df,ANKITMETAL,Corporate Insolvency Resolution Process-XBRL,04052024150345,https://nsearchives.nseindia.com/corporate/xbrl/ANKITMETAL_04052024150346_CIRP_1115393_04052024030344_WEB.xml,Ankit Metal & Power Limited,INE106I01010,2024-05-04 15:03:45,2024-05-04 15:03:45,,Steel And Steel Products,,Ankit Metal & Power Limited has informed the Exchange about Corporate Insolvency Resolution Process for the event related to Initiation of CIRP pursuant to NCLT order,,,,04-May-2024 15:03:51,00:00:06
4d0d6bcbea7a6b9a3e6e8b50c0ad76e3,ISMTLTD,Copy of Newspaper Publication,04052024150415,https://nsearchives.nseindia.com/corporate/ISMTLTD_04052024150415_ISMT_SE_Intimation_040524.pdf,ISMT Limited,INE732F01019,2024-05-04 15:04:15,2024-05-04 15:04:15,,Steel And Steel Products,,ISMT Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:04:19,00:00:04
d7be4d2f158d8d323d7eafa25b3ab827,KRITINUT,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024150421,https://nsearchives.nseindia.com/corporate/xbrl/KRITINUT_04052024150421_CIM_23435_1115395_04052024030420_WEB.xml,Kriti Nutrients Limited,INE798K01010,2024-05-04 15:04:21,2024-05-04 15:04:21,,,,KRITI NUTRIENTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 15:04:29,00:00:08
4c68874d2e3cf66daf036be5073cb4e2,HONASA,Copy of Newspaper Publication,04052024150718,https://nsearchives.nseindia.com/corporate/HONASA_04052024150719_Newspaper_Publication_Postal_Ballot.pdf,Honasa Consumer Limited,INE0J5401028,2024-05-04 15:07:18,2024-05-04 15:07:18,,,,Honasa Consumer Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:07:23,00:00:05
901d6ea301b00d8dc8df3da12b1261b2,KABRAEXTRU,Loss of Share Certificates,04052024150929,https://nsearchives.nseindia.com/corporate/KABRAEXTRU_04052024150929_Lossintimationsigned.pdf,Kabra Extrusion Technik Limited,INE900B01011,2024-05-04 15:09:29,2024-05-04 15:09:29,,Engineering,,Kabra Extrusion Technik Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 15:09:34,00:00:05
a05add5a304b52869bfe7ff76cb39b56,ASALCBR,Loss of Share Certificates,04052024151159,https://nsearchives.nseindia.com/corporate/ASALCBR_04052024151159_Intimation_Loss_of_Share_Reg39_28042024.pdf,Associated Alcohols & Breweries Ltd.,INE073G01016,2024-05-04 15:11:59,2024-05-04 15:11:59,,,,Associated Alcohols & Breweries Ltd. has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 15:12:03,00:00:04
07f6d9f99e4107188ee94e0d60c219a8,WENDT,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024151251,https://nsearchives.nseindia.com/corporate/xbrl/WENDT_04052024151251_CIM_23436_1115405_04052024031250_WEB.xml,Wendt (India) Limited,INE274C01019,2024-05-04 15:12:51,2024-05-04 15:12:51,,Abrasives,,WENDT (INDIA) LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 15:12:56,00:00:05
56f589f3774248fe03835d2ac1130fe0,ASALCBR,Loss/Duplicate-Share Certificate-XBRL,04052024151328,https://nsearchives.nseindia.com/corporate/xbrl/ASALCBR_04052024151328_LOSS_OF_SHARE_1115406_04052024031328_WEB.xml,Associated Alcohols & Breweries Ltd.,INE073G01016,2024-05-04 15:13:28,2024-05-04 15:13:28,,,,Associated Alcohols & Breweries Ltd. has informed the Exchange about Loss of share certificates,,,,04-May-2024 15:13:33,00:00:05
8f25973f829b0cec7ca514a252d3196f,CAPACITE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024151329,https://nsearchives.nseindia.com/corporate/xbrl/CAPACITE_04052024151329_CIM_23437_1115408_04052024031328_WEB.xml,Capacit'e Infraprojects Limited,INE264T01014,2024-05-04 15:13:29,2024-05-04 15:13:29,,,,CAPACIT'E INFRAPROJECTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 15:13:42,00:00:13
58fb7f875f19138e75ece7c46671f70a,CAPACITE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024151349,https://nsearchives.nseindia.com/corporate/xbrl/CAPACITE_04052024151349_CIM_23438_1115410_04052024031349_WEB.xml,Capacit'e Infraprojects Limited,INE264T01014,2024-05-04 15:13:49,2024-05-04 15:13:49,,,,CAPACIT'E INFRAPROJECTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 15:13:56,00:00:07
da0fbf5703fd57a5f2044afe325fafc5,CCCL,Financial Result Updates,04052024151611,https://nsearchives.nseindia.com/corporate/BMOUTCOMEA030524_04052024151611.pdf,Consolidated Construction Consortium Limited,INE429I01024,2024-05-04 15:16:11,2024-05-04 15:16:11,,Construction,,"Consolidated Construction Consortium Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 15:16:17,00:00:06
0576e8dba55a852a3f95bf91d0ed40fe,BHEL,Updates,04052024151640,https://nsearchives.nseindia.com/corporate/BHEL_04052024151640_AbritationInfo.pdf,Bharat Heavy Electricals Limited,INE257A01018,2024-05-04 15:16:40,2024-05-04 15:16:40,,Electrical Equipment,,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Information with reference to BHEL s communication dated 31.08.2023'.,,,,04-May-2024 15:16:44,00:00:04
7ce0f04fcd8504e7fc8f6aec7e197b94,ASALCBR,Loss of Share Certificates,04052024151734,https://nsearchives.nseindia.com/corporate/ASALCBR_04052024151734_Intimation_Issuance_of_DuplicateShare_Reg39_04052024.pdf,Associated Alcohols & Breweries Ltd.,INE073G01016,2024-05-04 15:17:34,2024-05-04 15:17:34,,,,Associated Alcohols & Breweries Ltd. has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 15:17:39,00:00:05
d075cce57f192427179c7b4936daa234,KOTAKBANK,Updates,04052024151920,https://nsearchives.nseindia.com/corporate/KOTAKBANK_04052024151920_KMP_305_SIGNED.pdf,Kotak Mahindra Bank Limited,INE237A01010,2024-05-04 15:19:20,2024-05-04 15:19:20,,Banks,,"Kotak Mahindra Bank Limited has informed the Exchange regarding 'Updated list of Key Managerial Personnel for the purpose of determining materiality of events or information and for making disclosures to stock exchanges under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,,04-May-2024 15:19:25,00:00:05
011d5fb07e1e5954bca7da5b956e11af,ASALCBR,Loss/Duplicate-Share Certificate-XBRL,04052024152022,https://nsearchives.nseindia.com/corporate/xbrl/ASALCBR_04052024152022_LOSS_OF_SHARE_1115423_04052024032022_WEB.xml,Associated Alcohols & Breweries Ltd.,INE073G01016,2024-05-04 15:20:22,2024-05-04 15:20:22,,,,Associated Alcohols & Breweries Ltd. has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 15:20:27,00:00:05
8652a0e87b653837cac6c1dab1305402,GALLANTT,Press Release,04052024152113,https://nsearchives.nseindia.com/corporate/GALLANTT_04052024152114_Gallantt_Press_Release_31032024.pdf,Gallantt Ispat Limited,INE297H01019,2024-05-04 15:21:13,2024-05-04 15:21:13,,Steel And Steel Products,,"Gallantt Ispat Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""Submission of Press Release relating to Audited Financial Results of the Company for the quarter and year ended 31st March, 2024."".",,,,04-May-2024 15:21:19,00:00:06
40bbd431a8f46148aad8d82cf2fc7b4e,NELCAST,Analysts/Institutional Investor Meet/Con. Call Updates,04052024152533,https://nsearchives.nseindia.com/corporate/NELCAST_04052024152533_IntConcall14052024.pdf,Nelcast Limited,INE189I01016,2024-05-04 15:25:33,2024-05-04 15:25:33,,Castings/Forgings,,Nelcast Limited has informed the Exchange about Schedule of meet,,,,04-May-2024 15:25:37,00:00:04
1d7aaeeb9b51638adc444b23f99b21b6,GRAVITA,Analysts/Institutional Investor Meet/Con. Call Updates,04052024152904,https://nsearchives.nseindia.com/corporate/GRAVITA_04052024152904_FINAL.pdf,Gravita India Limited,INE024L01019,2024-05-04 15:29:04,2024-05-04 15:29:04,,Mining,,Gravita India Limited has informed the Exchange about Transcript,,,,04-May-2024 15:29:08,00:00:04
9d61be2a7d4f4a2de886e908ff8921a1,CDSL,Analysts/Institutional Investor Meet/Con. Call Updates,04052024153310,https://nsearchives.nseindia.com/corporate/CDSL_04052024153310_CDSLInvestorPresentation.pdf,Central Depository Services (India) Limited,INE736A01011,2024-05-04 15:33:10,2024-05-04 15:33:10,,,,"CDSL has informed the Exchange about Investor Presentation for the quarter and year ended March 31, 2024.",,,,04-May-2024 15:33:14,00:00:04
722e608b9f0a25ff18fab3706b533e52,TARACHAND,Copy of Newspaper Publication,04052024153312,https://nsearchives.nseindia.com/corporate/TARACHAND_04052024153312_NSEIntimationNewspaperPublication.pdf,Tara Chand InfraLogistic Solutions Limited,INE555Z01012,2024-05-04 15:33:12,2024-05-04 15:33:12,,,,Tara Chand InfraLogistic Solutions Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:33:23,00:00:11
8f27bd899f9c4d75008ebfa88bf4200e,DMART,Financial Result Updates,04052024153529,https://nsearchives.nseindia.com/corporate/ASLOutcomeofBoardMeeting04052024_04052024153529.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 15:35:29,2024-05-04 15:35:29,,,,"Avenue Supermarts Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 15:35:35,00:00:06
091594c53c02d5fcb78b378639fb9057,NAHARCAP,Updates,04052024153535,https://nsearchives.nseindia.com/corporate/NAHARCAP_04052024153536_NCFSDEMATAPRIL2024.pdf,Nahar Capital and Financial Services Limited,INE049I01012,2024-05-04 15:35:35,2024-05-04 15:35:35,,Finance,,"Nahar Capital and Financial Services Limited has informed the Exchange regarding 'Demat Report for the month of April, 2024'.",,,,04-May-2024 15:35:40,00:00:05
cefd3018e8ed86899f3a49697cd1caea,INFY,ESOP/ESOS/ESPS,04052024153559,https://nsearchives.nseindia.com/corporate/INFY_04052024153559_Grants02052024.pdf,Infosys Limited,INE009A01021,2024-05-04 15:35:59,2024-05-04 15:35:59,,Computers - Software,,Infosys Limited has informed the Exchange regarding Grant of 103338  Options.,,,,04-May-2024 15:36:03,00:00:04
1463ef23502159e28fde8b5d9bcb9b2b,APTUS,Copy of Newspaper Publication,04052024153733,https://nsearchives.nseindia.com/corporate/APTUS_04052024153733_NWYE2024.pdf,Aptus Value Housing Finance India Limited,INE852O01025,2024-05-04 15:37:33,2024-05-04 15:37:33,,,,"Aptus Value Housing Finance India Limited has informed the Exchange about Copy of Newspaper Publication of audited financial results for the financial year ended March 31, 2024",,,,04-May-2024 15:37:37,00:00:04
b52847aecf9342a6722c5b4acfcc39b7,DLF,Copy of Newspaper Publication,04052024153740,https://nsearchives.nseindia.com/corporate/DLF_04052024153740_Letter.pdf,DLF Limited,INE271C01023,2024-05-04 15:37:40,2024-05-04 15:37:40,,Construction,,DLF Limited has informed the Exchange about Copy of Newspaper Publication-Postal Ballot,,,,04-May-2024 15:37:46,00:00:06
a71f69a8668df1fcb15733069e7bbfc1,DMART,Outcome of Board Meeting,04052024153832,https://nsearchives.nseindia.com/corporate/DMART_04052024153832_ASLOutcomeofBoardMeeting04052024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 15:38:32,2024-05-04 15:38:32,,,,"Avenue Supermarts Limited has informed the Exchange regarding  Board meeting held on May 04, 2024.",,,,04-May-2024 15:38:36,00:00:04
b87ceb30a33fb1b12d979b891175f210,AARTIPHARM,Analysts/Institutional Investor Meet/Con. Call Updates,04052024154039,https://nsearchives.nseindia.com/corporate/AARTIPHARM_04052024154039_AARTIPHARM.pdf,Aarti Pharmalabs Limited,INE0LRU01027,2024-05-04 15:40:39,2024-05-04 15:40:39,,,,Aarti Pharmalabs Limited has informed the Exchange about Schedule of meet,,,,04-May-2024 15:40:44,00:00:05
ee97f51b1d119d43fa2a6ccfaf75690a,BHEL,Updates,04052024154121,https://nsearchives.nseindia.com/corporate/BHEL_04052024154121_GSTORDER.pdf,Bharat Heavy Electricals Limited,INE257A01018,2024-05-04 15:41:21,2024-05-04 15:41:21,,Electrical Equipment,,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Communications/demand order for demand of Goods & Service Tax along with interest and penalty'.,,,,04-May-2024 15:41:26,00:00:05
ac63b8a1bfec8a3fd85676c6fcdc51b5,ALIVUS,Copy of Newspaper Publication,04052024154223,https://nsearchives.nseindia.com/corporate/GLS_04052024154223_BSE_NSE_Intimation_Newspaper_Signed.pdf,Alivus Life Sciences Limited,INE03Q201024,2024-05-04 15:42:23,2024-05-04 15:42:23,,,,Glenmark Life Sciences Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:42:27,00:00:04
a46aaa59242c227febd9f414c2168f7b,SERVOTECH,Analysts/Institutional Investor Meet/Con. Call Updates,04052024154347,https://nsearchives.nseindia.com/corporate/SERVOTECH_04052024154347_NSE.pdf,Servotech Renewable Power System Limited,INE782X01017,2024-05-04 15:43:47,2024-05-04 15:43:47,,,,Servotech Power Systems Limited has informed the Exchange about Schedule of meet/ Con call,,,,04-May-2024 15:43:51,00:00:04
167386f14958e3a6d1cacaaafbf631ad,SURYAROSNI,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",04052024154555,https://nsearchives.nseindia.com/corporate/SURYAROSNI_04052024154555_Regulation_74_5_Report_April_2024.pdf,Surya Roshni Limited,INE335A01012,2024-05-04 15:45:55,2024-05-04 15:45:55,,Steel And Steel Products,,"Surya Roshni Limited has informed the Exchange about Certificate under regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the month April, 2024",,,,04-May-2024 15:45:59,00:00:04
90754195cb0d7dc4d93bdf196dc6ce1c,STARHEALTH,Analysts/Institutional Investor Meet/Con. Call Updates,04052024154608,https://nsearchives.nseindia.com/corporate/STARHEALTH_04052024154608_SHAICLTranscriptFinal.pdf,Star Health and Allied Insurance Company Limited,INE575P01011,2024-05-04 15:46:08,2024-05-04 15:46:08,,,,"Star Health and Allied Insurance Company Limited has informed the Exchange about Transcript of Earnings Call dated April 30, 2024 for Q4 & FY2024.",,,,04-May-2024 15:46:12,00:00:04
eafe6bf2eddeb636e4f325bf624f2c96,SURYAROSNI,Loss of Share Certificates,04052024154809,https://nsearchives.nseindia.com/corporate/SURYAROSNI_04052024154809_Intimation_39_3_04052024.pdf,Surya Roshni Limited,INE335A01012,2024-05-04 15:48:09,2024-05-04 15:48:09,,Steel And Steel Products,,Surya Roshni Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 15:48:15,00:00:06
3eeb5f9f65141b30f179f974639691a3,CIEINDIA,Copy of Newspaper Publication,04052024155057,https://nsearchives.nseindia.com/corporate/CIEINDIA_04052024155057_SEintimation.pdf,CIE Automotive India Limited,INE536H01010,2024-05-04 15:50:57,2024-05-04 15:50:57,,,,CIE Automotive India Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 15:51:02,00:00:05
f14bc7920b2e73ee6b71af2a46c1181e,INOXWIND,Analysts/Institutional Investor Meet/Con. Call Updates,04052024155419,https://nsearchives.nseindia.com/corporate/INOXWIND_04052024155419_IWL_Audiorrecording.pdf,Inox Wind Limited,INE066P01011,2024-05-04 15:54:19,2024-05-04 15:54:19,,,,Inox Wind Limited has informed the Exchange about Link of Recording,,,,04-May-2024 15:54:24,00:00:05
0857d95c3ea0c24cf2fcc2f749e2c2cc,SCPL,Board Meeting Intimation,04052024155457,https://nsearchives.nseindia.com/corporate/xbrl/SCPL_04052024155457_PRIOR_INTIMATION_23439_1115441_04052024035456_WEB.xml,Sheetal Cool Products Limited,INE501Y01019,2024-05-04 15:54:57,2024-05-04 15:54:57,,,,SHEETAL COOL PRODUCTS LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2024 .,,,,04-May-2024 15:55:02,00:00:05
78a51186ed9df55c33b6ece916d2b05a,INOXGREEN,Analysts/Institutional Investor Meet/Con. Call Updates,04052024155604,https://nsearchives.nseindia.com/corporate/INOXGREEN_04052024155604_IGESLRecordingconcall.pdf,Inox Green Energy Services Limited,INE510W01014,2024-05-04 15:56:04,2024-05-04 15:56:04,,,,Inox Green Energy Services Limited has informed the Exchange about Link of Recording,,,,04-May-2024 15:56:08,00:00:04
ac7d4d3e925fe7142645ef1978291993,TVSHLTD,Update-Acquisition/Scheme/Sale/Disposal-XBRL,04052024155837,https://nsearchives.nseindia.com/corporate/xbrl/TVSHLTD_04052024155837_REG30_Restructuring_1115444_04052024035836_WEB.xml,TVS Holdings Limited,INE105A01035,2024-05-04 15:58:37,2024-05-04 15:58:37,,,,TVS HOLDINGS LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,,,,04-May-2024 15:58:42,00:00:05
d0d5d82be3226ccbe949c13d2f43247a,MAHABANK,Analysts/Institutional Investor Meet/Con. Call Updates,04052024160101,https://nsearchives.nseindia.com/corporate/MAHABANK_04052024160101_LettertoSE_ConcallTranscript_04052024.pdf,Bank of Maharashtra,INE457A01014,2024-05-04 16:01:01,2024-05-04 16:01:01,,Banks,,Bank of Maharashtra has informed the Exchange about Transcript,,,,04-May-2024 16:01:07,00:00:06
cb75902674a1a3b2b9f8d2bbadf630f7,BALAXI,Resignation,04052024160107,https://nsearchives.nseindia.com/corporate/BALAXI_04052024160107_Intimation_ResignationofCS.pdf,BALAXI PHARMACEUTICALS LIMITED,INE618N01014,2024-05-04 16:01:07,2024-05-04 16:01:07,,,,"BALAXI PHARMACEUTICALS LIMITED has informed the Exchange regarding Resignation of Mr Udayan Shukla as Company Secretary & Compliance Officer of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:01:16,00:00:09
aed465441137591cdbdf30145d2cf339,JITFINFRA,Updates,04052024160215,https://nsearchives.nseindia.com/corporate/JITFINFRA_04052024160215_30.pdf,JITF Infralogistics Limited,INE863T01013,2024-05-04 16:02:15,2024-05-04 16:02:15,,,,"JITF Infralogistics Limited has informed the Exchange regarding 'Subject: Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)  REGULATIONS, 2015'.",,,,04-May-2024 16:02:20,00:00:05
4fc9aad1ca9ae698eaf77bd262a1e48b,DPWIRES,Shareholders meeting,04052024160216,https://nsearchives.nseindia.com/corporate/DPWIRES_04052024160216_02052024_SCRTREP_VOTINGRESULTS.pdf,D P Wires Limited,INE864X01013,2024-05-04 16:02:16,2024-05-04 16:02:16,,,,"D P Wires Limited has submitted the Exchange a copy Scrutinizers report of  Extraordinary General Meeting held on May 02, 2024. Further, the company has informed the Exchange regarding voting results .",,,,04-May-2024 16:02:28,00:00:12
71f930efafda928e5aff5413ec5579ae,BCG,Outcome of Board Meeting,04052024160254,https://nsearchives.nseindia.com/corporate/BCG_04052024160254_NSEBMOUTCOME04052024.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:02:54,2024-05-04 16:02:54,,,,"Brightcom Group Limited has informed the Exchange regarding  Board meeting held on May 04, 2024.",,,,04-May-2024 16:02:59,00:00:05
